train_accuracy,train_loss,val_accuracy,val_loss,average_val_accuracy,average_val_loss,name
0.34090909361839294,2.009040117263794,0.4545454680919647,1.059627652168274,0.49567100405693054,1.137443518638611,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.1_0"
0.341085284948349,1.1676489114761353,0.5,1.0790375471115112,0.49567100405693054,1.137443518638611,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.1_1"
0.3488371968269348,3.681938648223877,0.5,1.424222469329834,0.49567100405693054,1.137443518638611,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.1_2"
0.341085284948349,1.1076946258544922,0.5,1.0757694244384766,0.49567100405693054,1.137443518638611,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.1_3"
0.3488371968269348,1.102164387702942,0.523809552192688,1.0485605001449585,0.49567100405693054,1.137443518638611,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.1_4"
0.3333333432674408,1.1089266538619995,0.4545454680919647,1.1258841753005981,0.5138528168201446,2.2300715684890746,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.1_0"
0.3720930218696594,7.008045196533203,0.5,6.800377368927002,0.5138528168201446,2.2300715684890746,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.1_1"
0.302325576543808,271.1017150878906,0.5909090638160706,0.8976882696151733,0.5138528168201446,2.2300715684890746,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.1_2"
0.26356589794158936,9.841245651245117,0.5,1.2850934267044067,0.5138528168201446,2.2300715684890746,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.1_3"
0.3178294599056244,1.1248332262039185,0.523809552192688,1.0413146018981934,0.5138528168201446,2.2300715684890746,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.1_4"
0.3787878751754761,1.0937741994857788,0.6818181872367859,1.009429931640625,0.5411255478858947,1.653402066230774,"512_[512, 256, 128]_0.15000000000000002_Adam_sparse_categorical_crossentropy_0.1_0"
0.27906978130340576,225.98590087890625,0.5,1.0320327281951904,0.5411255478858947,1.653402066230774,"512_[512, 256, 128]_0.15000000000000002_Adam_sparse_categorical_crossentropy_0.1_1"
0.3798449635505676,66.66046905517578,0.5,4.072991371154785,0.5411255478858947,1.653402066230774,"512_[512, 256, 128]_0.15000000000000002_Adam_sparse_categorical_crossentropy_0.1_2"
0.302325576543808,1.8166621923446655,0.5,1.0798128843307495,0.5411255478858947,1.653402066230774,"512_[512, 256, 128]_0.15000000000000002_Adam_sparse_categorical_crossentropy_0.1_3"
0.3333333432674408,1.9459935426712036,0.523809552192688,1.0727434158325195,0.5411255478858947,1.653402066230774,"512_[512, 256, 128]_0.15000000000000002_Adam_sparse_categorical_crossentropy_0.1_4"
0.39393940567970276,125.17578125,0.4545454680919647,3.1470940113067627,0.5229437291622162,1.5221150159835815,"512_[512, 256, 128]_0.2_Adam_sparse_categorical_crossentropy_0.1_0"
0.3178294599056244,2.121138572692871,0.5454545617103577,1.140755534172058,0.5229437291622162,1.5221150159835815,"512_[512, 256, 128]_0.2_Adam_sparse_categorical_crossentropy_0.1_1"
0.3255814015865326,1.2032479047775269,0.5909090638160706,1.0553182363510132,0.5229437291622162,1.5221150159835815,"512_[512, 256, 128]_0.2_Adam_sparse_categorical_crossentropy_0.1_2"
0.3255814015865326,2.670736312866211,0.5,1.2420531511306763,0.5229437291622162,1.5221150159835815,"512_[512, 256, 128]_0.2_Adam_sparse_categorical_crossentropy_0.1_3"
0.3333333432674408,3.1264164447784424,0.523809552192688,1.0253541469573975,0.5229437291622162,1.5221150159835815,"512_[512, 256, 128]_0.2_Adam_sparse_categorical_crossentropy_0.1_4"
0.6818181872367859,0.7751420736312866,0.6363636255264282,1.0311686992645264,0.5679653584957123,1.1729199886322021,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.01_0"
0.44961240887641907,1.0851068496704102,0.6363636255264282,1.0468765497207642,0.5679653584957123,1.1729199886322021,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.01_1"
0.5581395626068115,0.9977981448173523,0.5909090638160706,1.2066296339035034,0.5679653584957123,1.1729199886322021,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.01_2"
0.41860464215278625,0.9800804257392883,0.5,1.1771897077560425,0.5679653584957123,1.1729199886322021,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.01_3"
0.5348837375640869,0.9398593306541443,0.4761904776096344,1.4027353525161743,0.5679653584957123,1.1729199886322021,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.01_4"
0.34090909361839294,1.1068792343139648,0.5909090638160706,1.072784423828125,0.5030302941799164,1.1055713415145874,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.01_0"
0.4961240291595459,1.00102961063385,0.5909090638160706,0.960445761680603,0.5030302941799164,1.1055713415145874,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.01_1"
0.3643410801887512,1.1037899255752563,0.5,1.0734572410583496,0.5030302941799164,1.1055713415145874,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.01_2"
0.5426356792449951,0.881459653377533,0.5,1.1350796222686768,0.5030302941799164,1.1055713415145874,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.01_3"
0.604651153087616,0.9130974411964417,0.3333333432674408,1.2860896587371826,0.5030302941799164,1.1055713415145874,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.01_4"
0.4848484992980957,1.0220845937728882,0.6363636255264282,1.0656750202178955,0.5398268401622772,1.374072504043579,"512_[512, 256, 128]_0.15000000000000002_Adam_sparse_categorical_crossentropy_0.01_0"
0.3720930218696594,1.1907176971435547,0.5454545617103577,1.0585991144180298,0.5398268401622772,1.374072504043579,"512_[512, 256, 128]_0.15000000000000002_Adam_sparse_categorical_crossentropy_0.01_1"
0.4728682041168213,0.9769989252090454,0.6363636255264282,1.2172489166259766,0.5398268401622772,1.374072504043579,"512_[512, 256, 128]_0.15000000000000002_Adam_sparse_categorical_crossentropy_0.01_2"
0.43410852551460266,1.0815643072128296,0.5,1.051049828529358,0.5398268401622772,1.374072504043579,"512_[512, 256, 128]_0.15000000000000002_Adam_sparse_categorical_crossentropy_0.01_3"
0.4883720874786377,0.9567014575004578,0.380952388048172,2.4777896404266357,0.5398268401622772,1.374072504043579,"512_[512, 256, 128]_0.15000000000000002_Adam_sparse_categorical_crossentropy_0.01_4"
0.5303030014038086,0.9677315354347229,0.5909090638160706,0.9929174184799194,0.5497835457324982,1.0855488777160645,"512_[512, 256, 128]_0.2_Adam_sparse_categorical_crossentropy_0.01_0"
0.39534884691238403,1.096859097480774,0.5909090638160706,1.0302213430404663,0.5497835457324982,1.0855488777160645,"512_[512, 256, 128]_0.2_Adam_sparse_categorical_crossentropy_0.01_1"
0.565891444683075,0.9179352521896362,0.5454545617103577,1.2753422260284424,0.5497835457324982,1.0855488777160645,"512_[512, 256, 128]_0.2_Adam_sparse_categorical_crossentropy_0.01_2"
0.4883720874786377,1.0060887336730957,0.5454545617103577,1.040320873260498,0.5497835457324982,1.0855488777160645,"512_[512, 256, 128]_0.2_Adam_sparse_categorical_crossentropy_0.01_3"
0.3255814015865326,1.1954320669174194,0.4761904776096344,1.088942527770996,0.5497835457324982,1.0855488777160645,"512_[512, 256, 128]_0.2_Adam_sparse_categorical_crossentropy_0.01_4"
0.5833333134651184,0.9686754941940308,0.4545454680919647,1.0521317720413208,0.4480519473552704,1.1648786067962646,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.001_0"
0.5116279125213623,0.9801478981971741,0.5909090638160706,1.0997653007507324,0.4480519473552704,1.1648786067962646,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.001_1"
0.3333333432674408,1.0964069366455078,0.40909090638160706,1.1022645235061646,0.4480519473552704,1.1648786067962646,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.001_2"
0.604651153087616,0.9481250643730164,0.5,1.2405143976211548,0.4480519473552704,1.1648786067962646,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.001_3"
0.5116279125213623,0.9878547191619873,0.2857142984867096,1.3297170400619507,0.4480519473552704,1.1648786067962646,"512_[512, 256, 128]_0.05_Adam_sparse_categorical_crossentropy_0.001_4"
0.4166666567325592,1.0413709878921509,0.5454545617103577,1.0364670753479004,0.49480520486831664,1.0786224246025085,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.001_0"
0.4728682041168213,1.0092740058898926,0.5454545617103577,0.9966766238212585,0.49480520486831664,1.0786224246025085,"512_[512, 256, 128]_0.1_Adam_sparse_categorical_crossentropy_0.001_1"
